ID,State,Date,Total_Deaths,New_Deaths
19341,Pennsylvania,1/15/2021,18957,215
19342,Pennsylvania,1/16/2021,19188,231
19343,Pennsylvania,1/17/2021,19310,122
19344,Pennsylvania,1/18/2021,19390,80
19345,Pennsylvania,1/19/2021,19467,77
19346,Pennsylvania,1/20/2021,19868,401
19347,Pennsylvania,1/21/2021,20128,260
19348,Pennsylvania,1/22/2021,20321,193
19349,Pennsylvania,1/23/2021,20526,205
19350,Pennsylvania,1/24/2021,20609,83
19351,Pennsylvania,1/25/2021,20664,55
19352,Pennsylvania,1/26/2021,20883,219
19353,Pennsylvania,1/27/2021,21105,222
19354,Pennsylvania,1/28/2021,21303,198
19355,Pennsylvania,1/29/2021,21462,159
19356,Pennsylvania,1/30/2021,21602,140
19357,Pennsylvania,1/31/2021,21602,0
19358,Pennsylvania,2/1/2021,21687,85
19359,Pennsylvania,2/2/2021,21812,125
19360,Pennsylvania,2/3/2021,21955,143
19361,Pennsylvania,2/4/2021,22101,146
19362,Pennsylvania,2/5/2021,22239,138
19363,Pennsylvania,2/6/2021,22396,157
19364,Pennsylvania,2/7/2021,22467,71
19365,Pennsylvania,2/8/2021,22471,4
19366,Pennsylvania,2/9/2021,22620,149
19367,Pennsylvania,2/10/2021,22745,125
19368,Pennsylvania,2/11/2021,22860,115
19369,Pennsylvania,2/12/2021,22959,99
19370,Pennsylvania,2/13/2021,23072,113
19371,Pennsylvania,2/14/2021,23096,24
19372,Pennsylvania,2/15/2021,23119,23
19373,Pennsylvania,2/16/2021,23126,7
19374,Pennsylvania,2/17/2021,23319,193
19375,Pennsylvania,2/18/2021,23413,94
19376,Pennsylvania,2/19/2021,23480,67
19377,Pennsylvania,2/20/2021,23570,90
19378,Pennsylvania,2/21/2021,23597,27
19379,Pennsylvania,2/22/2021,23614,17
19380,Pennsylvania,2/23/2021,23711,97
19381,Pennsylvania,2/24/2021,23787,76
19382,Pennsylvania,2/25/2021,23868,81
19383,Pennsylvania,2/26/2021,23937,69
19384,Pennsylvania,2/27/2021,24000,63
19385,Pennsylvania,2/28/2021,24021,21
19386,Pennsylvania,3/1/2021,24026,5
19387,Pennsylvania,3/2/2021,24100,74
19388,Pennsylvania,3/3/2021,24169,69
19389,Pennsylvania,3/4/2021,24219,50
19390,Pennsylvania,3/5/2021,24262,43
19391,Pennsylvania,3/6/2021,24317,55
19392,Pennsylvania,3/7/2021,24349,32
19393,Pennsylvania,3/8/2021,24356,7
19394,Pennsylvania,3/9/2021,24396,40
19395,Pennsylvania,3/10/2021,24439,43
19396,Pennsylvania,3/11/2021,24490,51
19397,Pennsylvania,3/12/2021,24530,40
19398,Pennsylvania,3/13/2021,24573,43
19399,Pennsylvania,3/14/2021,24586,13
19400,Pennsylvania,3/15/2021,24587,1
19401,Pennsylvania,3/16/2021,24652,65
19402,Pennsylvania,3/17/2021,24689,37
19403,Pennsylvania,3/18/2021,24706,17
19404,Pennsylvania,3/19/2021,24741,35
19405,Pennsylvania,3/20/2021,24774,33
19406,Pennsylvania,3/21/2021,24788,14
19407,Pennsylvania,3/22/2021,24789,1
19408,Pennsylvania,3/23/2021,24828,39
19409,Pennsylvania,3/24/2021,24876,48
19410,Pennsylvania,3/25/2021,24917,41
19411,Pennsylvania,3/26/2021,24953,36
19412,Pennsylvania,3/27/2021,24986,33
19413,Pennsylvania,3/28/2021,25001,15
19414,Pennsylvania,3/29/2021,25015,14
19415,Pennsylvania,3/30/2021,25049,34
19416,Pennsylvania,3/31/2021,25093,44
19417,Pennsylvania,4/1/2021,25120,27
19418,Pennsylvania,4/2/2021,25148,28
19419,Pennsylvania,4/3/2021,25188,40
19420,Pennsylvania,4/4/2021,25195,7
19421,Pennsylvania,4/5/2021,25200,5
19422,Pennsylvania,4/6/2021,25237,37
19423,Pennsylvania,4/7/2021,25285,48
19424,Pennsylvania,4/8/2021,25327,42
19425,Pennsylvania,4/9/2021,25362,35
19426,Pennsylvania,4/10/2021,25402,40
19427,Pennsylvania,4/11/2021,25405,3
19428,Pennsylvania,4/12/2021,25406,1
19429,Pennsylvania,4/13/2021,25472,66
19430,Pennsylvania,4/14/2021,25522,50
19431,Pennsylvania,4/15/2021,25566,44
19432,Pennsylvania,4/16/2021,25622,56
19433,Pennsylvania,4/17/2021,25661,39
19434,Pennsylvania,4/18/2021,25688,27
19435,Pennsylvania,4/19/2021,25690,2
19436,Pennsylvania,4/20/2021,25767,77
19437,Pennsylvania,4/21/2021,25827,60
19438,Pennsylvania,4/22/2021,25879,52
19439,Pennsylvania,4/23/2021,25938,59
19440,Pennsylvania,4/24/2021,25983,45
19441,Pennsylvania,4/25/2021,25988,5
19442,Pennsylvania,4/26/2021,25988,0
19443,Pennsylvania,4/27/2021,26072,84
19444,Pennsylvania,4/28/2021,26129,57
19445,Pennsylvania,4/29/2021,26179,50
19446,Pennsylvania,4/30/2021,26218,39
19447,Pennsylvania,5/1/2021,26253,35
19448,Pennsylvania,5/2/2021,26275,22
19449,Pennsylvania,5/3/2021,26276,1
19450,Pennsylvania,5/4/2021,26334,58
19451,Pennsylvania,5/5/2021,26390,56
19452,Pennsylvania,5/6/2021,26447,57
19453,Pennsylvania,5/7/2021,26494,47
19454,Pennsylvania,5/8/2021,26532,38
19455,Pennsylvania,5/9/2021,26543,11
19456,Pennsylvania,5/10/2021,26550,7
19457,Pennsylvania,5/11/2021,26607,57
19458,Pennsylvania,5/12/2021,26659,52
19459,Pennsylvania,5/13/2021,26697,38
19460,Pennsylvania,5/14/2021,26724,27
19461,Pennsylvania,5/15/2021,26749,25
19462,Pennsylvania,5/16/2021,26816,67
19463,Pennsylvania,5/17/2021,26833,17
19464,Pennsylvania,5/18/2021,26871,38
19465,Pennsylvania,5/19/2021,26925,54
19466,Pennsylvania,5/20/2021,26965,40
19467,Pennsylvania,5/21/2021,26990,25
19468,Pennsylvania,5/22/2021,27029,39
19469,Pennsylvania,5/23/2021,27042,13
19470,Pennsylvania,5/24/2021,27043,1
19471,Pennsylvania,5/25/2021,27085,42
19472,Pennsylvania,5/26/2021,27123,38
19473,Pennsylvania,5/27/2021,27163,40
19474,Pennsylvania,5/28/2021,27187,24
19475,Pennsylvania,5/29/2021,27203,16
19476,Pennsylvania,5/30/2021,27209,6
19477,Pennsylvania,5/31/2021,27214,5
19478,Pennsylvania,6/1/2021,27214,0
19479,Pennsylvania,6/2/2021,27259,45
19480,Pennsylvania,6/3/2021,27295,36
19481,Pennsylvania,6/4/2021,27325,30
19482,Pennsylvania,6/5/2021,27349,24
19483,Pennsylvania,6/6/2021,27354,5
19484,Pennsylvania,6/7/2021,27360,6
19485,Pennsylvania,6/8/2021,27395,35
19486,Pennsylvania,6/9/2021,27417,22
19487,Pennsylvania,6/10/2021,27438,21
19488,Pennsylvania,6/11/2021,27457,19
19489,Pennsylvania,6/12/2021,27457,0
19490,Pennsylvania,6/13/2021,27457,0
19491,Pennsylvania,6/14/2021,27490,33
19492,Pennsylvania,6/15/2021,27514,24
19493,Pennsylvania,6/16/2021,27531,17
19494,Pennsylvania,6/17/2021,27546,15
19495,Rhode Island,1/22/2020,0,0
19496,Rhode Island,1/23/2020,0,0
19497,Rhode Island,1/24/2020,0,0
19498,Rhode Island,1/25/2020,0,0
19499,Rhode Island,1/26/2020,0,0
19500,Rhode Island,1/27/2020,0,0
19501,Rhode Island,1/28/2020,0,0
19502,Rhode Island,1/29/2020,0,0
19503,Rhode Island,1/30/2020,0,0
19504,Rhode Island,1/31/2020,0,0
19505,Rhode Island,2/1/2020,0,0
19506,Rhode Island,2/2/2020,0,0
19507,Rhode Island,2/3/2020,0,0
19508,Rhode Island,2/4/2020,0,0
19509,Rhode Island,2/5/2020,0,0
19510,Rhode Island,2/6/2020,0,0
19511,Rhode Island,2/7/2020,0,0
19512,Rhode Island,2/8/2020,0,0
19513,Rhode Island,2/9/2020,0,0
19514,Rhode Island,2/10/2020,0,0
19515,Rhode Island,2/11/2020,0,0
19516,Rhode Island,2/12/2020,0,0
19517,Rhode Island,2/13/2020,0,0
19518,Rhode Island,2/14/2020,0,0
19519,Rhode Island,2/15/2020,0,0
19520,Rhode Island,2/16/2020,0,0
19521,Rhode Island,2/17/2020,0,0
19522,Rhode Island,2/18/2020,0,0
19523,Rhode Island,2/19/2020,0,0
19524,Rhode Island,2/20/2020,0,0
19525,Rhode Island,2/21/2020,0,0
19526,Rhode Island,2/22/2020,0,0
19527,Rhode Island,2/23/2020,0,0
19528,Rhode Island,2/24/2020,0,0
19529,Rhode Island,2/25/2020,0,0
19530,Rhode Island,2/26/2020,0,0
19531,Rhode Island,2/27/2020,0,0
19532,Rhode Island,2/28/2020,0,0
19533,Rhode Island,2/29/2020,0,0
19534,Rhode Island,3/1/2020,0,0
19535,Rhode Island,3/2/2020,0,0
19536,Rhode Island,3/3/2020,0,0
19537,Rhode Island,3/4/2020,0,0
19538,Rhode Island,3/5/2020,0,0
19539,Rhode Island,3/6/2020,0,0
19540,Rhode Island,3/7/2020,0,0
19541,Rhode Island,3/8/2020,0,0
19542,Rhode Island,3/9/2020,0,0
19543,Rhode Island,3/10/2020,0,0
19544,Rhode Island,3/11/2020,0,0
19545,Rhode Island,3/12/2020,0,0
19546,Rhode Island,3/13/2020,0,0
19547,Rhode Island,3/14/2020,0,0
19548,Rhode Island,3/15/2020,0,0
19549,Rhode Island,3/16/2020,0,0
19550,Rhode Island,3/17/2020,0,0
19551,Rhode Island,3/18/2020,0,0
19552,Rhode Island,3/19/2020,1,1
19553,Rhode Island,3/20/2020,1,0
19554,Rhode Island,3/21/2020,1,0
19555,Rhode Island,3/22/2020,1,0
19556,Rhode Island,3/23/2020,1,0
19557,Rhode Island,3/24/2020,1,0
19558,Rhode Island,3/25/2020,1,0
19559,Rhode Island,3/26/2020,1,0
19560,Rhode Island,3/27/2020,3,2
19561,Rhode Island,3/28/2020,4,1
19562,Rhode Island,3/29/2020,6,2
19563,Rhode Island,3/30/2020,9,3
19564,Rhode Island,3/31/2020,11,2
19565,Rhode Island,4/1/2020,12,1
19566,Rhode Island,4/2/2020,16,4
19567,Rhode Island,4/3/2020,19,3
19568,Rhode Island,4/4/2020,28,9
19569,Rhode Island,4/5/2020,30,2
19570,Rhode Island,4/6/2020,37,7
19571,Rhode Island,4/7/2020,42,5
19572,Rhode Island,4/8/2020,52,10
19573,Rhode Island,4/9/2020,59,7
19574,Rhode Island,4/10/2020,70,11
19575,Rhode Island,4/11/2020,82,12
19576,Rhode Island,4/12/2020,91,9
19577,Rhode Island,4/13/2020,100,9
19578,Rhode Island,4/14/2020,108,8
19579,Rhode Island,4/15/2020,125,17
19580,Rhode Island,4/16/2020,139,14
19581,Rhode Island,4/17/2020,160,21
19582,Rhode Island,4/18/2020,175,15
19583,Rhode Island,4/19/2020,186,11
19584,Rhode Island,4/20/2020,196,10
19585,Rhode Island,4/21/2020,215,19
19586,Rhode Island,4/22/2020,232,17
19587,Rhode Island,4/23/2020,247,15
19588,Rhode Island,4/24/2020,262,15
19589,Rhode Island,4/25/2020,276,14
19590,Rhode Island,4/26/2020,290,14
19591,Rhode Island,4/27/2020,300,10
19592,Rhode Island,4/28/2020,322,22
19593,Rhode Island,4/29/2020,340,18
19594,Rhode Island,4/30/2020,364,24
19595,Rhode Island,5/1/2020,378,14
19596,Rhode Island,5/2/2020,402,24
19597,Rhode Island,5/3/2020,423,21
19598,Rhode Island,5/4/2020,441,18
19599,Rhode Island,5/5/2020,457,16
19600,Rhode Island,5/6/2020,478,21
19601,Rhode Island,5/7/2020,499,21
19602,Rhode Island,5/8/2020,521,22
19603,Rhode Island,5/9/2020,536,15
19604,Rhode Island,5/10/2020,550,14
19605,Rhode Island,5/11/2020,565,15
19606,Rhode Island,5/12/2020,587,22
19607,Rhode Island,5/13/2020,600,13
19608,Rhode Island,5/14/2020,615,15
19609,Rhode Island,5/15/2020,629,14
19610,Rhode Island,5/16/2020,644,15
19611,Rhode Island,5/17/2020,654,10
19612,Rhode Island,5/18/2020,672,18
19613,Rhode Island,5/19/2020,683,11
19614,Rhode Island,5/20/2020,705,22
19615,Rhode Island,5/21/2020,725,20
19616,Rhode Island,5/22/2020,736,11
19617,Rhode Island,5/23/2020,749,13
19618,Rhode Island,5/24/2020,757,8
19619,Rhode Island,5/25/2020,767,10
19620,Rhode Island,5/26/2020,782,15
19621,Rhode Island,5/27/2020,792,10
19622,Rhode Island,5/28/2020,800,8
19623,Rhode Island,5/29/2020,812,12
19624,Rhode Island,5/30/2020,824,12
19625,Rhode Island,5/31/2020,827,3
19626,Rhode Island,6/1/2020,832,5
19627,Rhode Island,6/2/2020,842,10
19628,Rhode Island,6/3/2020,853,11
19629,Rhode Island,6/4/2020,865,12
19630,Rhode Island,6/5/2020,876,11
19631,Rhode Island,6/6/2020,882,6
19632,Rhode Island,6/7/2020,886,4
19633,Rhode Island,6/8/2020,890,4
19634,Rhode Island,6/9/2020,891,1
19635,Rhode Island,6/10/2020,895,4
19636,Rhode Island,6/11/2020,901,6
19637,Rhode Island,6/12/2020,903,2
19638,Rhode Island,6/13/2020,906,3
19639,Rhode Island,6/14/2020,909,3
19640,Rhode Island,6/15/2020,914,5
19641,Rhode Island,6/16/2020,922,8
19642,Rhode Island,6/17/2020,928,6
19643,Rhode Island,6/18/2020,935,7
19644,Rhode Island,6/19/2020,938,3
19645,Rhode Island,6/20/2020,942,4
19646,Rhode Island,6/21/2020,944,2
19647,Rhode Island,6/22/2020,946,2
19648,Rhode Island,6/23/2020,953,7
19649,Rhode Island,6/24/2020,958,5
19650,Rhode Island,6/25/2020,959,1
19651,Rhode Island,6/26/2020,960,1
19652,Rhode Island,6/27/2020,965,5
19653,Rhode Island,6/28/2020,971,6
19654,Rhode Island,6/29/2020,972,1
19655,Rhode Island,6/30/2020,977,5
19656,Rhode Island,7/1/2020,978,1
19657,Rhode Island,7/2/2020,981,3
19658,Rhode Island,7/3/2020,984,3
19659,Rhode Island,7/4/2020,986,2
19660,Rhode Island,7/5/2020,988,2
19661,Rhode Island,7/6/2020,992,4
19662,Rhode Island,7/7/2020,994,2
19663,Rhode Island,7/8/2020,994,0
19664,Rhode Island,7/9/2020,994,0
19665,Rhode Island,7/10/2020,997,3
19666,Rhode Island,7/11/2020,1000,3
19667,Rhode Island,7/12/2020,1003,3
19668,Rhode Island,7/13/2020,1004,1
19669,Rhode Island,7/14/2020,1005,1
19670,Rhode Island,7/15/2020,1005,0
19671,Rhode Island,7/16/2020,1006,1
19672,Rhode Island,7/17/2020,1008,2
19673,Rhode Island,7/18/2020,1012,4
19674,Rhode Island,7/19/2020,1014,2
19675,Rhode Island,7/20/2020,1016,2
19676,Rhode Island,7/21/2020,1017,1
19677,Rhode Island,7/22/2020,1018,1
19678,Rhode Island,7/23/2020,1018,0
19679,Rhode Island,7/24/2020,1018,0
19680,Rhode Island,7/25/2020,1021,3
19681,Rhode Island,7/26/2020,1022,1
19682,Rhode Island,7/27/2020,1023,1
19683,Rhode Island,7/28/2020,1024,1
19684,Rhode Island,7/29/2020,1024,0
19685,Rhode Island,7/30/2020,1025,1
19686,Rhode Island,7/31/2020,1026,1
19687,Rhode Island,8/1/2020,1027,1
19688,Rhode Island,8/2/2020,1029,2
19689,Rhode Island,8/3/2020,1030,1
19690,Rhode Island,8/4/2020,1032,2
19691,Rhode Island,8/5/2020,1034,2
19692,Rhode Island,8/6/2020,1034,0
19693,Rhode Island,8/7/2020,1036,2
19694,Rhode Island,8/8/2020,1037,1
19695,Rhode Island,8/9/2020,1037,0
19696,Rhode Island,8/10/2020,1038,1
19697,Rhode Island,8/11/2020,1041,3
19698,Rhode Island,8/12/2020,1042,1
19699,Rhode Island,8/13/2020,1042,0
19700,Rhode Island,8/14/2020,1045,3
19701,Rhode Island,8/15/2020,1045,0
19702,Rhode Island,8/16/2020,1052,7
19703,Rhode Island,8/17/2020,1054,2
19704,Rhode Island,8/18/2020,1059,5
19705,Rhode Island,8/19/2020,1059,0
19706,Rhode Island,8/20/2020,1062,3
19707,Rhode Island,8/21/2020,1064,2
19708,Rhode Island,8/22/2020,1065,1
19709,Rhode Island,8/23/2020,1066,1
19710,Rhode Island,8/24/2020,1067,1
19711,Rhode Island,8/25/2020,1068,1
19712,Rhode Island,8/26/2020,1069,1
19713,Rhode Island,8/27/2020,1071,2
19714,Rhode Island,8/28/2020,1073,2
19715,Rhode Island,8/29/2020,1075,2
19716,Rhode Island,8/30/2020,1077,2
19717,Rhode Island,8/31/2020,1078,1
19718,Rhode Island,9/1/2020,1080,2
19719,Rhode Island,9/2/2020,1082,2
19720,Rhode Island,9/3/2020,1085,3
19721,Rhode Island,9/4/2020,1086,1
19722,Rhode Island,9/5/2020,1087,1
19723,Rhode Island,9/6/2020,1088,1
19724,Rhode Island,9/7/2020,1089,1
19725,Rhode Island,9/8/2020,1091,2
19726,Rhode Island,9/9/2020,1092,1
19727,Rhode Island,9/10/2020,1093,1
19728,Rhode Island,9/11/2020,1093,0
19729,Rhode Island,9/12/2020,1096,3
19730,Rhode Island,9/13/2020,1096,0
19731,Rhode Island,9/14/2020,1098,2
19732,Rhode Island,9/15/2020,1100,2
19733,Rhode Island,9/16/2020,1105,5
19734,Rhode Island,9/17/2020,1105,0
19735,Rhode Island,9/18/2020,1107,2
19736,Rhode Island,9/19/2020,1111,4
19737,Rhode Island,9/20/2020,1115,4
19738,Rhode Island,9/21/2020,1117,2
19739,Rhode Island,9/22/2020,1118,1
19740,Rhode Island,9/23/2020,1118,0
19741,Rhode Island,9/24/2020,1119,1
19742,Rhode Island,9/25/2020,1120,1
19743,Rhode Island,9/26/2020,1121,1
19744,Rhode Island,9/27/2020,1121,0
19745,Rhode Island,9/28/2020,1123,2
19746,Rhode Island,9/29/2020,1124,1
19747,Rhode Island,9/30/2020,1125,1
19748,Rhode Island,10/1/2020,1127,2
19749,Rhode Island,10/2/2020,1129,2
19750,Rhode Island,10/3/2020,1131,2
19751,Rhode Island,10/4/2020,1133,2
19752,Rhode Island,10/5/2020,1137,4
19753,Rhode Island,10/6/2020,1137,0
19754,Rhode Island,10/7/2020,1139,2
19755,Rhode Island,10/8/2020,1143,4
19756,Rhode Island,10/9/2020,1146,3
19757,Rhode Island,10/10/2020,1148,2
19758,Rhode Island,10/11/2020,1154,6
19759,Rhode Island,10/12/2020,1159,5
19760,Rhode Island,10/13/2020,1166,7
19761,Rhode Island,10/14/2020,1168,2
19762,Rhode Island,10/15/2020,1170,2
19763,Rhode Island,10/16/2020,1172,2
19764,Rhode Island,10/17/2020,1174,2
19765,Rhode Island,10/18/2020,1176,2
19766,Rhode Island,10/19/2020,1177,1
19767,Rhode Island,10/20/2020,1181,4
19768,Rhode Island,10/21/2020,1184,3
19769,Rhode Island,10/22/2020,1187,3
19770,Rhode Island,10/23/2020,1190,3
19771,Rhode Island,10/24/2020,1191,1
19772,Rhode Island,10/25/2020,1193,2
19773,Rhode Island,10/26/2020,1196,3
19774,Rhode Island,10/27/2020,1201,5
19775,Rhode Island,10/28/2020,1204,3
19776,Rhode Island,10/29/2020,1208,4
19777,Rhode Island,10/30/2020,1213,5
19778,Rhode Island,10/31/2020,1216,3
19779,Rhode Island,11/1/2020,1220,4
19780,Rhode Island,11/2/2020,1226,6
19781,Rhode Island,11/3/2020,1227,1
19782,Rhode Island,11/4/2020,1231,4
19783,Rhode Island,11/5/2020,1235,4
19784,Rhode Island,11/6/2020,1240,5
19785,Rhode Island,11/7/2020,1241,1
19786,Rhode Island,11/8/2020,1247,6
19787,Rhode Island,11/9/2020,1251,4
19788,Rhode Island,11/10/2020,1257,6
19789,Rhode Island,11/11/2020,1266,9
19790,Rhode Island,11/12/2020,1271,5
19791,Rhode Island,11/13/2020,1273,2
19792,Rhode Island,11/14/2020,1283,10
19793,Rhode Island,11/15/2020,1291,8
19794,Rhode Island,11/16/2020,1297,6
19795,Rhode Island,11/17/2020,1302,5
19796,Rhode Island,11/18/2020,1309,7
19797,Rhode Island,11/19/2020,1315,6
19798,Rhode Island,11/20/2020,1322,7
19799,Rhode Island,11/21/2020,1332,10
19800,Rhode Island,11/22/2020,1344,12
19801,Rhode Island,11/23/2020,1356,12
19802,Rhode Island,11/24/2020,1368,12
19803,Rhode Island,11/25/2020,1375,7
19804,Rhode Island,11/26/2020,1387,12
19805,Rhode Island,11/27/2020,1396,9
19806,Rhode Island,11/28/2020,1400,4
19807,Rhode Island,11/29/2020,1409,9
19808,Rhode Island,11/30/2020,1416,7
19809,Rhode Island,12/1/2020,1429,13
19810,Rhode Island,12/2/2020,1443,14
19811,Rhode Island,12/3/2020,1455,12
19812,Rhode Island,12/4/2020,1467,12
19813,Rhode Island,12/5/2020,1483,16
19814,Rhode Island,12/6/2020,1498,15
19815,Rhode Island,12/7/2020,1522,24
19816,Rhode Island,12/8/2020,1543,21
19817,Rhode Island,12/9/2020,1558,15
19818,Rhode Island,12/10/2020,1584,26
19819,Rhode Island,12/11/2020,1604,20
19820,Rhode Island,12/12/2020,1623,19
19821,Rhode Island,12/13/2020,1653,30
19822,Rhode Island,12/14/2020,1668,15
19823,Rhode Island,12/15/2020,1684,16
19824,Rhode Island,12/16/2020,1703,19
19825,Rhode Island,12/17/2020,1720,17
19826,Rhode Island,12/18/2020,1735,15
19827,Rhode Island,12/19/2020,1755,20
19828,Rhode Island,12/20/2020,1769,14
19829,Rhode Island,12/21/2020,1780,11
19830,Rhode Island,12/22/2020,1798,18
19831,Rhode Island,12/23/2020,1808,10
19832,Rhode Island,12/24/2020,1824,16
19833,Rhode Island,12/25/2020,1845,21
19834,Rhode Island,12/26/2020,1856,11
19835,Rhode Island,12/27/2020,1869,13
19836,Rhode Island,12/28/2020,1883,14
19837,Rhode Island,12/29/2020,1900,17
19838,Rhode Island,12/30/2020,1912,12
19839,Rhode Island,12/31/2020,1931,19
19840,Rhode Island,1/1/2021,1945,14
19841,Rhode Island,1/2/2021,1959,14
19842,Rhode Island,1/3/2021,1976,17
19843,Rhode Island,1/4/2021,1995,19
19844,Rhode Island,1/5/2021,2008,13
19845,Rhode Island,1/6/2021,2027,19
19846,Rhode Island,1/7/2021,2038,11
19847,Rhode Island,1/8/2021,2051,13
19848,Rhode Island,1/9/2021,2066,15
19849,Rhode Island,1/10/2021,2081,15
19850,Rhode Island,1/11/2021,2103,22
19851,Rhode Island,1/12/2021,2118,15
19852,Rhode Island,1/13/2021,2129,11
19853,Rhode Island,1/14/2021,2139,10
19854,Rhode Island,1/15/2021,2155,16
19855,Rhode Island,1/16/2021,2170,15
19856,Rhode Island,1/17/2021,2178,8
19857,Rhode Island,1/18/2021,2197,19
19858,Rhode Island,1/19/2021,2210,13
19859,Rhode Island,1/20/2021,2235,25
19860,Rhode Island,1/21/2021,2245,10
19861,Rhode Island,1/22/2021,2261,16
19862,Rhode Island,1/23/2021,2269,8
19863,Rhode Island,1/24/2021,2285,16
19864,Rhode Island,1/25/2021,2299,14
19865,Rhode Island,1/26/2021,2311,12
19866,Rhode Island,1/27/2021,2318,7
19867,Rhode Island,1/28/2021,2333,15
19868,Rhode Island,1/29/2021,2340,7
19869,Rhode Island,1/30/2021,2348,8
19870,Rhode Island,1/31/2021,2356,8
19871,Rhode Island,2/1/2021,2367,11
19872,Rhode Island,2/2/2021,2381,14
19873,Rhode Island,2/3/2021,2395,14
19874,Rhode Island,2/4/2021,2403,8
19875,Rhode Island,2/5/2021,2409,6
19876,Rhode Island,2/6/2021,2418,9
19877,Rhode Island,2/7/2021,2431,13
19878,Rhode Island,2/8/2021,2439,8
19879,Rhode Island,2/9/2021,2446,7
19880,Rhode Island,2/10/2021,2457,11
19881,Rhode Island,2/11/2021,2468,11
19882,Rhode Island,2/12/2021,2473,5
19883,Rhode Island,2/13/2021,2483,10
19884,Rhode Island,2/14/2021,2487,4
19885,Rhode Island,2/15/2021,2490,3
19886,Rhode Island,2/16/2021,2499,9
19887,Rhode Island,2/17/2021,2501,2
19888,Rhode Island,2/18/2021,2505,4
19889,Rhode Island,2/19/2021,2511,6
19890,Rhode Island,2/20/2021,2515,4
19891,Rhode Island,2/21/2021,2518,3
19892,Rhode Island,2/22/2021,2521,3
19893,Rhode Island,2/23/2021,2527,6
19894,Rhode Island,2/24/2021,2532,5
19895,Rhode Island,2/25/2021,2537,5
19896,Rhode Island,2/26/2021,2537,0
19897,Rhode Island,2/27/2021,2541,4
19898,Rhode Island,2/28/2021,2544,3
19899,Rhode Island,3/1/2021,2550,6
19900,Rhode Island,3/2/2021,2550,0
19901,Rhode Island,3/3/2021,2553,3
19902,Rhode Island,3/4/2021,2555,2
19903,Rhode Island,3/5/2021,2558,3
19904,Rhode Island,3/6/2021,2559,1
19905,Rhode Island,3/7/2021,2563,4
19906,Rhode Island,3/8/2021,2565,2
19907,Rhode Island,3/9/2021,2567,2
19908,Rhode Island,3/10/2021,2573,6
19909,Rhode Island,3/11/2021,2576,3
19910,Rhode Island,3/12/2021,2577,1
19911,Rhode Island,3/13/2021,2583,6
19912,Rhode Island,3/14/2021,2586,3
19913,Rhode Island,3/15/2021,2591,5
19914,Rhode Island,3/16/2021,2594,3
19915,Rhode Island,3/17/2021,2597,3
19916,Rhode Island,3/18/2021,2599,2
19917,Rhode Island,3/19/2021,2603,4
19918,Rhode Island,3/20/2021,2606,3
19919,Rhode Island,3/21/2021,2607,1
19920,Rhode Island,3/22/2021,2607,0
19921,Rhode Island,3/23/2021,2607,0
19922,Rhode Island,3/24/2021,2609,2
19923,Rhode Island,3/25/2021,2612,3
19924,Rhode Island,3/26/2021,2615,3
19925,Rhode Island,3/27/2021,2615,0
19926,Rhode Island,3/28/2021,2618,3
19927,Rhode Island,3/29/2021,2620,2
19928,Rhode Island,3/30/2021,2622,2
19929,Rhode Island,3/31/2021,2625,3
19930,Rhode Island,4/1/2021,2627,2
19931,Rhode Island,4/2/2021,2627,0
19932,Rhode Island,4/3/2021,2627,0
19933,Rhode Island,4/4/2021,2629,2
19934,Rhode Island,4/5/2021,2633,4
19935,Rhode Island,4/6/2021,2633,0
19936,Rhode Island,4/7/2021,2635,2
19937,Rhode Island,4/8/2021,2636,1
19938,Rhode Island,4/9/2021,2637,1
19939,Rhode Island,4/10/2021,2641,4
19940,Rhode Island,4/11/2021,2643,2
19941,Rhode Island,4/12/2021,2644,1
19942,Rhode Island,4/13/2021,2646,2
19943,Rhode Island,4/14/2021,2647,1
19944,Rhode Island,4/15/2021,2649,2
19945,Rhode Island,4/16/2021,2650,1
19946,Rhode Island,4/17/2021,2651,1
19947,Rhode Island,4/18/2021,2651,0
19948,Rhode Island,4/19/2021,2651,0
19949,Rhode Island,4/20/2021,2657,6
19950,Rhode Island,4/21/2021,2660,3
19951,Rhode Island,4/22/2021,2661,1
19952,Rhode Island,4/23/2021,2661,0
19953,Rhode Island,4/24/2021,2661,0
19954,Rhode Island,4/25/2021,2663,2
19955,Rhode Island,4/26/2021,2666,3
19956,Rhode Island,4/27/2021,2666,0
19957,Rhode Island,4/28/2021,2670,4
19958,Rhode Island,4/29/2021,2671,1
19959,Rhode Island,4/30/2021,2673,2
19960,Rhode Island,5/1/2021,2674,1
19961,Rhode Island,5/2/2021,2678,4
19962,Rhode Island,5/3/2021,2680,2
19963,Rhode Island,5/4/2021,2681,1
19964,Rhode Island,5/5/2021,2688,7
19965,Rhode Island,5/6/2021,2689,1
19966,Rhode Island,5/7/2021,2690,1
19967,Rhode Island,5/8/2021,2690,0
19968,Rhode Island,5/9/2021,2692,2
19969,Rhode Island,5/10/2021,2694,2
19970,Rhode Island,5/11/2021,2696,2
19971,Rhode Island,5/12/2021,2697,1
19972,Rhode Island,5/13/2021,2698,1
19973,Rhode Island,5/14/2021,2700,2
19974,Rhode Island,5/15/2021,2700,0
19975,Rhode Island,5/16/2021,2700,0
19976,Rhode Island,5/17/2021,2702,2
